Projet,job,file,stage,idIO,typeIO
SUPprd,Jx_TRACO_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645_646_647,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTATS#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645,V161S0P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645_646_647,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTATS#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_646,V162S1P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645_646_647,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTATS#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645_646_647,V163S0P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_645_646_647,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTATS#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,V164S0P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX,#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds,DS_07_RAP_PENEL_RECUP_NUMSEQFELIX,V0S75P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX,#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds,DS_05_EXTR_PENEL_KEYLIG,V142S0P2,CustomOutput
SUPprd,Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX,#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds,DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT,V143S0P2,CustomOutput
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_07_RAP_WEBDR_ELIZA_PIVOT_OK,V103S2P1,CustomInput
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds,DS_06_EXTR_PIVOT_SEANCES_OEUVRES,V133S0P2,CustomOutput
SUPprd,Jx_TRACO_07_RAP_WEBDR_ELIZA_PIVOT_OK,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_OK,V136S0P2,CustomOutput
SUPprd,Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD,#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds,DS_03_EXTR_PENEF_OEUVCTX,V103S0P2,CustomOutput
SUPprd,Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD,#PAR_PATH_DATASET#DS_08_EXTR_PENEF_OEUVCTX_AD.ds,DS_08_EXTR_PENEF_OEUVCTX_AD,V105S0P1,CustomInput
SUPprd,Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD,#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds,DS_01_EXTR_PENEF_INFOAD,V111S0P2,CustomOutput
SUPprd,Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes,#PAR_PATH_DATASET#DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds,DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO,V103S2P1,CustomInput
SUPprd,Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes,#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_07_RAP_WEBDR_ELIZA_PIVOT_OK,V136S0P2,CustomOutput
SUPprd,Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_KO,V137S0P1,CustomOutput
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_07_EXTR_PENEF_OEUVCTX_KEYLIG.ds,DS_07_EXTR_PENEF_OEUVCTX_KEYLIG,V152S0P2,CustomOutput
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds,Copy_of_DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL,V156S0P1,CustomOutput
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG.ds,DS_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,V157S0P1,CustomInput
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds,DS_01_EXTR_PENEF_INFOAD,V158S0P1,CustomOutput
SUPprd,PENEFExtrH2Data,#ParPenefRepDs#/H2_#L_RION#_#L_COAD#.ds,Copy_of_Ds_H2,V113S1P1,CustomInput
SUPprd,PENEFExtrH2Data_01,#$ParPenefRepDs#/H2_#L_RION#_#L_COAD#.ds,Copy_2_of_Ds_H2,V112S3P1,CustomInput
SUPprd,PENEFExtrH2Data_02,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsdev1/applications/FEUILLET/Rejets/resultat_H2.csv\(2)0,Sequential_File_26,V0S26P1,CustomInput
SUPprd,PENEFExtrH2Data_1,#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds,DS_EXTRACT_PENEF,V103S2P1,CustomInput
SUPprd,PENEFExtrH2Data_JDBC,#ParPenefRepDs#/H2_#L_RION#_#L_COAD#.ds,Copy_of_Ds_H2,V113S1P1,CustomInput
SUPprd,PENEFExtrOraData,\(2)\(2)0\(1)\(3)file\(2)#ParRepRejet#rejet.csv\(2)0,Sequential_File_22,V0S22P1,CustomInput
SUPprd,PENEFExtrOraData,#$ParPenefRepDs#/PENEF_#L_RION#_#L_COAD#.ds,Ds_Ora,V0S36P2,CustomInput
SUPprd,PENEFJoinH2Ora,#$ParPenefRepDs#/H2_#L_RION#_#L_COAD#.ds,Ds_H2,V18S0P2,CustomOutput
SUPprd,PENEFJoinH2Ora,#$ParPenefRepDs#/PENEF_#L_RION#_#L_COAD#.ds,Ds_Ora,V19S0P2,CustomOutput
SUPprd,PENEFJoinH2Ora,\(2)\(2)0\(1)\(3)file\(2)#$ParPenefRepOut#/CRD_#L_RION#_#L_COAD#.csv\(2)0,Sf_Output,V20S0P1,CustomInput
SUPprd,PENELExtrCrdUmpi02OraFfExtrPenef,\(2)\(2)0\(1)\(3)file\(2)#$ParRepCib##ParFicCible#\(2)0,FF_CrdUmpi,V0S29P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST_INT,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST0,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST00,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0,Sq_Out,V32S12P1,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO_TEST,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#Yxxx_#ParFicRapprochVte#\(2)0,Copy_of_Sq_Out,V33S0P2,CustomInput
SUPprd,PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentest,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0,Sq_Out,V31S9P1,CustomInput
SUPprd,PIVOTExtrDecltUlyss35OraFFPrdtSuppOeuvCLD,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochDif#\(2)0,FF_TRAV_RapprochDif,V0S6P1,CustomInput
SUPprd,PIVOTExtrDecltUlyss35OraFFPrdtSuppOeuvCLD,#ParRepDts#DS_#ParPentagramme#_#ParIdTraitement#_#ParCdeTrcSimplifie#_TRAV_IdExploit.ds,DS_TRAV_IdExploit,V0S9P1,CustomInput
SUPprd,PIVOTExtrDecltUlyss35OraFFRapprochDif,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochDif#\(2)0,FF_TRAV_RapprochDif,V0S6P1,CustomInput
SUPprd,PIVOTExtrDecltUlyss35OraFFRapprochDif,#ParRepDts#DS_#ParPentagramme#_#ParIdTraitement#_#ParCdeTrcSimplifie#_TRAV_IdExploit.ds,DS_TRAV_IdExploit,V0S9P2,CustomInput
SUPprd,PIVOTExtrDecltUlyss40UpdIdExploit,#ParRepDts#DS_#ParPentagramme#_#ParIdTraitement#_#ParCdeTrcSimplifie#_TRAV_IdExploit.ds,DS_TRAV_IdExploit,V0S9P2,CustomOutput
SOC-CLIPIprd,TEST_HEADER,\(2)\(2)0\(1)\(3)file\(2)/work/home/dsprd1/applications/soc/clipi/datastage/tmp/Upload/test_header.csv\(2)0,Sequential_File_1,V0S1P1,CustomInput
DOC-OCTAVprd,Jx_OCTAV01LecSeqFicSacemItuSelol,#ParDataset#DS_CCID_SACEM_ITU.ds,DS_CCID_SACEM_ITU,V0S19P2,CustomInput
DOC-OCTAVprd,Jx_OCTAV01LecSeqFicSacemItuSelol,\(2)\(2)0\(1)\(3)filepattern\(2)#ParRepSourceSelol##ParFichierSelol#\(2)0,SEQ_CCID_SACEM_ITU,V0S5P1,CustomOutput
DOC-OCTAVprd,Jx_OCTAV02ExtTmpAppleccidInoms,#ParDataset#DS_#ParSchema#_#ParTable#.ds,DS_EXTRACT_OCTAV,V0S3P1,CustomInput
DOC-OCTAVprd,Jx_OCTAV03RapproOctavSelol,#ParDataset#DS_#ParSchema#_#ParTable#.ds,DS_EXTRACT_OCTAV,V1S0P2,CustomOutput
DOC-OCTAVprd,Jx_OCTAV03RapproOctavSelol,#ParDataset#DS_CCID_SACEM_ITU.ds,DS_CCID_SACEM_ITU,V3S0P2,CustomOutput
DOC-OCTAVprd,Jx_OCTAV05EcrSeqCCIDv13,\(2)\(2)0\(1)\(3)file\(2)#Parcible##ParFichierCible#\(2)0,SEQ_REGROUPE,V0S49P1,CustomInput
UTIprd,Jx_Ora_DS_Extraction_01_SNDCAR,#ParRepHash##ParNomScriptSqlSrc#.ds,Data_Set_43,V0S43P1,CustomInput
UTIprd,Jx_Ora_DS_Extraction_02_PRDT,#ParRepHash##ParNomScriptSqlSrc#.ds,Data_Set_43,V7S0P1,CustomInput
UTIprd,Jx_Ora_STAT,\(2)\(2)0\(1)\(3)file\(2)#ParRepHash#Brut_#ParDate#.txt\(2)0,SF_BUT,V0S46P1,CustomInput
UTIprd,Jx_Ora_STAT,\(2)\(2)0\(1)\(3)file\(2)#ParRepHash#FiltreAA_#ParDate#.txt\(2)0,SSF_AA,V0S47P1,CustomInput
UTIprd,Jx_Ora_To_Ora_purge_PRDT,#ParRepHash##ParNomScriptSqlSrc#.ds,DS_SCRI_PRDT,V10S0P1,CustomOutput
UTIprd,Jx_Ora_To_Ora_purge_SNDCAR,#ParRepHash##ParNomScriptSqlSrc#.ds,DS_SCRI_SNDCAR,V8S0P1,CustomOutput
MGTPRD,CopyOfCopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE,\(2)\(2)0\(1)\(3)file\(2)#ParRepDataset#Ds_LABISValidODSfSELDR02Trans18CONTRATROLE_AA_26062018.txt\(2)0,Sequential_File_159,V0S159P1,CustomInput
MGTPRD,CopyOfCopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B_AA26062018.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,CustomOutput
MGTPRD,CopyOfJx_From_H2_Oracle,\(2)\(2)0\(1)\(3)file \(2)#L_TMP_PATH#/h2data.#L_H2DB_RION#.csv\(2)0,Sf_H2,V15S5P1,CustomOutput
MGTPRD,CopyOfJx_From_H2_Oracle1,\(2)\(2)0\(1)\(3)file \(2)#L_H2DB_PATH#/h2data.#L_H2DB_RION#.csv\(2)0,Sf_H2,V15S5P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr03TDFCONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds,Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT,V63S0P1,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds,Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds,Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds,Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr19_OKC_HISTORY,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds,Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr20_OKC_CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds,Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds,Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE,V0S83P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B.ds,Ds_LABISValidODSfSELDR01Extr17_OKC_K_ARTICLES_B,V0S186P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans11CONTRAT.ds,Ds_LABISValidODSfSELDR02Trans11CONTRAT,V0S92P5,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT.ds,Ds_LABISValidODSfSELDR01Extr03TDFCONTRAT,V67S0P2,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT.ds,Ds_LABISValidODSfSELDR01Extr18_OKC_SYNDICAT,V76S0P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY.ds,Ds_LABISValidODSfSELDR01Extr19_OKC_HISTORY,V77S3P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT.ds,Ds_LABISValidODSfSELDR01Extr20_OKC_CONTRAT,V78S0P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE.ds,Ds_LABISValidODSfSELDR01Extr21_CONTRAT_TARIF_ACTIVE,V81S2P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS.ds,Ds_LABISValidODSfSELDR01Extr24_HZ_LOCATIONS,V84S0P2,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V.ds,Ds_LABISValidODSfSELDR01Extr35_SELTJ_INFO_UO_V,V87S11P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT.ds,Ds_LABISValidODSfSELDR01Extr34_GEREFT_INSPTT,V87S16P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR.ds,Ds_LABISValidODSfSELDR01Extr40a_MOTIF_CTXLI_CTR,V93S0P2,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA.ds,Ds_LABISValidODSfSELDR01Extr41_OKC_CINEMA,V96S0P2,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans11CONTRAT,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES.ds,Ds_LABISValidODSfSELDR01Extr15_SELDRT_OKC_ATTRIBUTES,V99S0P2,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B_AA26062018.ds,Ds_LABISValidODSfSELDR02Trans15PROGRAMME,V0S92P2,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE1,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans18CONTRATROLE.ds,Ds_LABISValidODSfSELDR02Trans15PROGRAMME,V0S92P4,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE1,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,CustomOutput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE2,#ParRepDataset#Ds_LABISValidODSfSELDR02Trans18CONTRATROLE.ds,Ds_LABISValidODSfSELDR02Trans15PROGRAMME,V0S92P2,CustomInput
MGTPRD,CopyOfJx_LABISValidODSfSELDR02Trans18CONTRATROLE2,#ParRepDataset#Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B.ds,Ds_LABISValidODSfSELDR01Extr05_OKC_K_PARTY_ROLES_B,V67S0P1,CustomOutput
MGTPRD,CopyOfLABISChrgSrcChargePx,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,CopyOfLABISChrgSrcChargePx_OLD,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,CopyOfLABISChrgSrcChargePx1,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,ds_Lignes_Modifiees,V0S19P3,CustomOutput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_source.sql\(2)0,sf_SQLSource,V0S10P2,CustomInput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_Mergelabis_1.sql\(2)0,sf_SQLInsertLabis_1,V5S0P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_Mergelabis_2.sql\(2)0,sf_SQLInsertLabis_2,V7S2P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_Mergelabis_4.sql\(2)0,sf_SQLInsertLabis_4,V8S0P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_Mergelabis_3.sql\(2)0,sf_SQLInsertLabis_3,V8S5P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc01CreateSql,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParCdeExtr#_#ParIdParam#_#ParNumPartition#_source_Key.sql\(2)0,sf_SQLSource_Key,V9S1P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc02ExtrSource,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,Data_Set_39,V0S39P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc02ExtrSource1,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,Data_Set_39,V0S39P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc02ExtrSource2,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,Copy_of_Data_Set_39,V1S0P1,CustomInput
MGTPRD,CopyOfLABISExtrSrc02ExtrSourceSeq,#ParRepSource##ParIdParam#_#ParNumPartition#_Extraction_Source.ds,Data_Set_39,V0S39P1,CustomInput
MGTPRD,CopyOfLABISExtrXMLPentaho,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#REPARTITION.xml\(2)0,Sequential_File_147,V0S147P1,CustomInput
MGTPRD,CopyOfLABISIntegDWH01CreateSQL,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParTable#_Extraction_ODSf.sql\(2)0,Sequential_File_48,V0S48P1,CustomInput
MGTPRD,CopyOfLABISIntegDWH01CreateSQL,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParTable#_Insert_DWH.sql\(2)0,Copy_of_Sequential_File_48,V1S0P1,CustomInput
MGTPRD,CopyOfLABISIntegDWH01CreateSQL,\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParTable#_Update_DWH.sql\(2)0,Copy_2_of_Sequential_File_48,V2S3P1,CustomInput
MGTPRD,GDMIX_2_DWH_RES_SOC_DOCS_P1,#ParRepDataset#DS_Extract_GDMX.ds,Data_Set_68,V0S68P1,CustomInput
MGTPRD,GDMIX_2_DWH_RES_SOC_DOCS_P2,#ParRepDataset#DS_Extract_GDMX.ds,Data_Set_68,V0S68P1,CustomOutput
MGTPRD,Jx_Cdc,\(2)\(2)0\(1)\(3)file \(2)/export/home/exp/applications/mgt/labis/datastage/source/before.txt\(2)0,Sf_Before,V0S38P2,CustomOutput
MGTPRD,Jx_Cdc,\(2)\(2)0\(1)\(3)file \(2)/export/home/exp/applications/mgt/labis/datastage/source/after.txt\(2)0,Sf_After,V0S39P2,CustomOutput
MGTPRD,Jx_Csv_no_header_vers_Oracle,\(2)\(2)0\(1)\(3)file \(2)#L_SOURCE_FILE#\(2)0,SF_Source,V1S0P1,CustomOutput
MGTPRD,Jx_Csv_no_header_vers_Peek,\(2)\(2)0\(1)\(3)file \(2)#L_SOURCE_FILE#\(2)0,SF_Source,V1S0P1,CustomOutput
MGTPRD,Jx_From_H2_Oracle,\(2)\(2)0\(1)\(3)file\(2)#L_OUT_PATH#/CRD_#L_H2DB_RION#.csv\(2)0,Sf_Output,V0S73P1,CustomInput
MGTPRD,Jx_From_H2_Oracle,\(2)\(2)0\(1)\(3)file \(2)#L_H2DB_PATH#/h2data.#L_H2DB_RION#.csv\(2)0,Sf_H2,V15S5P1,CustomOutput
MGTPRD,Jx_LABISIntegDWHSELOL01Extr01TYPECONTRAT,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT.ds,Ds_LABISIntegDWHSELOL01ExtrTYPECONTRAT,V0S83P4,CustomInput
MGTPRD,Jx_LABISIntegDWHSELOL01Extr02OFFRESREF,#ParRepDataset#Ds_LABISIntegDWHSELOL01ExtrOFFRESREF.ds,Ds_LABISIntegDWHSELOL01ExtrOFFRESREF,V62S0P1,CustomInput
