,jobName,logFile,recordType,stageName,stageType
75,IDOLSChrgTEHfOraChrgWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRK,OracleConnector
76,IDOLSChrgTEHfOraChrgWrkClm,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRKCLM,OracleConnector
77,IDOLSChrgTEHfOraChrgWu,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WU,OracleConnector
78,IDOLSChrgTEHfOraChrgWuRatio,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WURATIO,OracleConnector
79,IDOLSChrgTEHfOraSuprSndCarBd,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORAdel_SCRI_SNDCAR,OracleConnector
80,IDOLSChrgTEHfOraSuprSndCarFic,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORAdel_SCRI_SNDCAR,OracleConnector
81,IDOLSChrgTEHfOraSuprWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORAdel_SCRI_WRDPRDTTITL,OracleConnector
82,IDOLSChrgTEHfOraSuprWrdPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORAdel_SCRI_WRDPRDTMNPRF,OracleConnector
83,IDOLSChrgTEHfOraSuprWrdWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORAdel_SCRI_WRDWRKTITL,OracleConnector
84,IDOLSChrgTEOraHfChckAnalyze,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_USER_TAB_STATS,OracleConnector
85,IDOLSChrgTEOraHfGetMaxWrkCde,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRK,OracleConnector
86,IDOLSChrgTEOraOraChrgWrkPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRKPRDT,OracleConnector
87,IDOLSChrgTEOraOraChrgWrkPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WU_PRDTSNDCAR,OracleConnector
88,IDOLSChrgTEOraOraMajPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PRDT,OracleConnector
89,IDOLSChrgTEOraOraMajPrdt,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PRDTSNDCAR_Aggr,OracleConnector
90,IDOLSChrgTEOraOraMajSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCAR,OracleConnector
91,IDOLSChrgTEOraOraMajSndCar,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WU_Aggr,OracleConnector
92,IDOLSChrgTEOraOraSuprWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRK,OracleConnector
93,IDOLSChrgTEOraOraSuprWrk,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRK_MINUS_WU,OracleConnector
94,IDOLSExtrEdtrHolding1OraFfEdtrHolding,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_IDOSR,OracleConnector
95,IDOLSExtrRevend1CreFicAnnot,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_JOIN_TE,OracleConnector
96,IDOLSExtrRevend1CreFicAnnot_AA_21022019,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_JOIN_TE,OracleConnector
97,IDOLSExtrRevend2MajDateExtr,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_CLMREQ,OracleConnector
98,IDOLSMajDatEnvoiPrdAller1CreFic,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_PRDT,OracleConnector
99,IDOLSMajDatEnvoiPrdAller2Maj,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PRDT,OracleConnector
100,IDOLSMajDatEnvoiPrdRetour1Maj,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PRDT_SNDCAR,OracleConnector
101,IDOLSMajDatEnvoiTeAller1CreFic,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_JOIN_SNDCARCLM,OracleConnector
102,IDOLSMajDatEnvoiTeAller2Maj,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCARCLM,OracleConnector
103,IDOLSMajDatEnvoiTeRetour1Maj,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_SNDCARCLM,OracleConnector
104,IDOLSMajPublisher10FfHfCocv,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_Multiples_Lignes,RowSplitter
105,IDOLSMajPublisher10FfHfCocv,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,RSP_EDITEURSOctav,RowSplitter
106,IDOLSMajPublisher20HfOraAnnulWrkcdeTer,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SAREFTR_TER,OracleConnector
107,IDOLSMajPublisher20HfOraAnnulWrkcdeTer,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PUBLISHER,OracleConnector
108,IDOLSMajPublisher20HfOraAnnulWrkcdeTer,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_WRK,OracleConnector
109,IDOLSMajPublisher30HfOraAnnulWrkcde,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PUBLISHER,OracleConnector
110,IDOLSMajPublisher40HfOraEdtr,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,ORA_SCRI_PUBLISHER,OracleConnector
111,Jx_Ora_DS_Extraction_01_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_Tgt,PxCopy
112,Jx_Ora_DS_Extraction_01_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Data_Set_43,PxDataSet
113,Jx_Ora_DS_Extraction_01_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_Source,OracleConnectorPX
114,Jx_Ora_DS_Extraction_02_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Data_Set_43,PxDataSet
115,Jx_Ora_DS_Extraction_02_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_Source,OracleConnectorPX
116,Jx_Ora_DS_Extraction_02_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_Tgt,PxCopy
117,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_BRUT,PxCopy
118,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,SF_BUT,PxSequentialFile
119,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,SSF_AA,PxSequentialFile
120,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_Source,OracleConnectorPX
121,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_Source_AA,OracleConnectorPX
122,Jx_Ora_STAT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_AA,PxCopy
123,Jx_Ora_To_Ora_purge_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,DS_SCRI_PRDT,PxDataSet
124,Jx_Ora_To_Ora_purge_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_SCRI_PRDT,OracleConnectorPX
125,Jx_Ora_To_Ora_purge_PRDT,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_Tgt,PxCopy
126,Jx_Ora_To_Ora_purge_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,DS_SCRI_SNDCAR,PxDataSet
127,Jx_Ora_To_Ora_purge_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_SCRI_SNDCAR,OracleConnectorPX
128,Jx_Ora_To_Ora_purge_SNDCAR,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_Tgt,PxCopy
129,Jx_Ora_To_Ora_purge_Table_Seul,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Cp_Src_Tgt,PxCopy
130,Jx_Ora_To_Ora_purge_Table_Seul,UTIprdIDOLSChrgTEHfOraChrgWrdWulog.txt,CustomStage,Ora_Source,OracleConnectorPX
