"idjob_path","jobName","jobFileName"," filePath"," TrueFilePath","DatasetFilePath","TrueDatasetFilePath","recordType"
"371","Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12CMPLX_FR.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12CMPLX_FR.csv","","","CustomInput"
"372","Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12CMPLX_EN.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12CMPLX_EN.csv","","","CustomInput"
"373","Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJS_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomOutput"
"374","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_01\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_01","","","CustomInput"
"375","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomOutput"
"376","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_02\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_02","","","CustomInput"
"377","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_03\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_03","","","CustomInput"
"378","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_04\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_04","","","CustomInput"
"379","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_05\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_05","","","CustomInput"
"380","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_06\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_06","","","CustomInput"
"381","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_07\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_07","","","CustomInput"
"382","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_08\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_08","","","CustomInput"
"383","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_09\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_09","","","CustomInput"
"384","Jx_REPART_02_ECLAT_LISTE_BI_IDE122","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_Liste_COAD_IDE12_FR_10\(2)0","/work/home/dsdev1/applications/sup/repar/datastage/sources/SF_Liste_COAD_IDE12_FR_10","","","CustomInput"
"385","Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR_PARTIEL.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/.ds","CustomInput"
"386","Jx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1","SUPprdJx_REPART_02_ECLAT_LISTE_BI_IDE122_Test1log.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomOutput"
"387","Jx_TRACO_01_APP_WEBDR_ELIZA_PT","SUPprdJS_TRACO_00_APP_WEBDR_ELIZAlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_ELIZAT_PROG_OEUV_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ELIZAT_PROG_OEUV_PT.ds","CustomOutput"
"388","Jx_TRACO_01_APP_WEBDR_ELIZA_PT","SUPprdJS_TRACO_00_APP_WEBDR_ELIZAlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_02_APP_WEBDR_ELIZA_PT.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_02_APP_WEBDR_ELIZA_PT.csv","","","CustomInput"
"389","Jx_TRACO_01_APP_WEBDR_ELIZA_PT","SUPprdJS_TRACO_00_APP_WEBDR_ELIZAlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_PROG_ELIZA_WEBDR#\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_PROG_ELIZA_WEBDRPAR_LISTE_PROG_ELIZA_WEBDR","","","CustomInput"
"390","Jx_TRACO_01_APP_WEBDR_ELIZA_PT","SUPprdJS_TRACO_00_APP_WEBDR_ELIZAlog.txt","","","#PAR_PATH_DATASET#DS_01_APP_WEBDR_ELIZA_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDR_ELIZA_PT.ds","CustomInput"
"391","Jx_TRACO_01_APP_WEBDR_ELIZA_PT","SUPprdJS_TRACO_00_APP_WEBDR_ELIZAlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_CTRL_WEBDR.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_CTRL_WEBDR.ds","CustomOutput"
"392","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_EXTRACT_PENEF.ds","CustomOutput"
"393","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"394","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ_PENEF.csv","","","CustomInput"
"395","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/FF_EXTRACT_POPULATION_OSCAR.ds","CustomOutput"
"396","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_02_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_OSCAR.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ_OSCAR.csv","","","CustomInput"
"397","Jx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_02_APP_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_ROUTAGE_EDIT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/ROUTAG_FEUILLETN_EDIT_REQ.ds","CustomOutput"
"398","Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANIS","SUPprdJx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANISlog.txt","","","#PAR_PATH_DATASET#DS_ELIZA_PROG_OEUVRE_PJ_ANIS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_ELIZA_PROG_OEUVRE_PJ_ANIS.ds","CustomInput"
"399","Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANIS","SUPprdJx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANISlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_PROG_OEUV.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_PROG_OEUV.csv","","","CustomInput"
"400","Jx_TRACO_03_EXTR_ELIZAT_PROG_OEUV","SUPprdJx_TRACO_03_EXTR_ELIZAT_PROG_OEUV_PJ_ANISlog.txt","","","#PAR_PATH_DATASET#DS_ELIZA_PROG_OEUVRE.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_ELIZA_PROG_OEUVRE.ds","CustomInput"
"401","Jx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDIT","SUPprdJx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDITlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_ROUTAGE_EDIT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/ROUTAG_FEUILLETN_EDIT_REQ.ds","CustomInput"
"402","Jx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDIT","SUPprdJx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_02_CTL_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ.csv","","","CustomInput"
"403","Jx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDIT","SUPprdJx_FEUILLET_02_CTRL_COPSS_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES#FF_COPSS_#PAR_NUM_REPART#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.txt\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/sources/647/ROUTAG_FEUILLETN_EDIT_REQ.txt","","","CustomOutput"
"404","Jx_TRACO_02_EXTR_PENEF_KEYLIG","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEF_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEF_KEYLIG.ds","CustomInput"
"405","Jx_TRACO_02_EXTR_PENEF_KEYLIG","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_KEYLIG#_#PAR_NUM_REPART#_KEYLIGPENEL.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_KEYLIGPENEL.csv","","","CustomOutput"
"406","Jx_TRACO_02_EXTR_PENEF_KEYLIG","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ftp/rejets/_20190521112120.csv","","","CustomInput"
"407","Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","","","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomInput"
"408","Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_OEUVCTX#_#PAR_NUM_REPART#_CTX_OEUV.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_CTX_OEUV.csv","","","CustomOutput"
"409","Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ftp/rejets/_20190521112120.csv","","","CustomInput"
"410","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds","CustomInput"
"411","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_INFOAD#_#PAR_NUM_REPART#_INFO_AD.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_INFO_AD.csv","","","CustomOutput"
"412","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJS_TRACO_01_EXTR_FEUILLET_PORTAILlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ftp/rejets/_20190521112120.csv","","","CustomInput"
"413","Jx_REPART_05_CONVERT_CSV_XLS_IDE12","SUPprdJS_REPART_02_CONV_IDE12_CSV_XLSX_ZIP_ENlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12#OM-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","","","","CustomOutput"
"414","PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes","SUPprdCopyOfPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVenteslog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","","","CustomInput"
"415","CopyOfPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes","SUPprdCopyOfPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVenteslog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#BIS\(2)0","","","","CustomInput"
"416","Jx_TRACO_06_EXTR_PENEF_OEUVCTX_PT","SUPprdJx_TRACO_06_EXTR_PENEF_OEUVCTX_PTlog.txt","","","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"417","Jx_TRACO_06_EXTR_PENEF_OEUVCTX_PT","SUPprdJx_TRACO_06_EXTR_PENEF_OEUVCTX_PTlog.txt","","","#PAR_PATH_DATASET#DS_06_EXTR_PENEF_OEUVCTX_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_EXTR_PENEF_OEUVCTX_PT.ds","CustomInput"
"418","Jx_TRACO_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomInput"
"419","Jx_TRACO_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_IDEXPLOIT_PENEL#\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_IDEXPLOIT_PENELPAR_LISTE_IDEXPLOIT_PENEL","","","CustomInput"
"420","Jx_TRACO_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomOutput"
"421","Jx_TRACO_05_EXTR_PENEL_KEYLIG","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds","CustomInput"
"422","Jx_TRACO_05_EXTR_PENEL_KEYLIG","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomOutput"
"423","Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds","CustomInput"
"424","Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds","CustomOutput"
"425","Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomOutput"
"426","Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds","CustomInput"
"427","Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds","CustomOutput"
"428","Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJS_TRACO_00_EXTR_PENELlog.txt","","","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomOutput"
"429","Jx_FEUILLET_01_CHG_CPTRENDU","SUPprdJx_FEUILLET_01_CHG_CPTRENDUlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_BL#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_BL.csv","","","CustomOutput"
"430","Jx_FEUILLET_01_CHG_CPTRENDU","SUPprdJx_FEUILLET_01_CHG_CPTRENDUlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB.csv","","","CustomOutput"
"431","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJx_TRACO_01_EXTR_PENEF_INFOADlog.txt","","","#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds","CustomInput"
"432","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJx_TRACO_01_EXTR_PENEF_INFOADlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_INFOAD#_#PAR_NUM_REPART#_INFO_AD.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_INFO_AD.csv","","","CustomOutput"
"433","Jx_TRACO_01_EXTR_PENEF_INFOAD","SUPprdJx_TRACO_01_EXTR_PENEF_INFOADlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/rejets/_20190521112120.csv","","","CustomInput"
"434","Jx_FEUILLET_02_CPTR_REJETS_NB","SUPprdJx_FEUILLET_02_CPTR_REJETS_NBlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_NB*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_NB*.csv","","","CustomOutput"
"435","Jx_FEUILLET_02_CPTR_REJETS_NB","SUPprdJx_FEUILLET_02_CPTR_REJETS_NBlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB.csv","","","CustomInput"
"436","Jx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD","SUPprdJx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOADlog.txt","","","#PAR_PATH_DATASET#DS_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.ds","CustomInput"
"437","Jx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD","SUPprdJx_TRACO_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOADlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_05_EXTR_RELATLIGOEUV_OEUVCTX_AD_INFOAD.csv","","","CustomInput"
"438","Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT","SUPprdJx_FEUILLET_06_CTRL_COPSS_AUTOFACTlog.txt","","","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN004.ds","CustomInput"
"439","Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT","SUPprdJx_FEUILLET_06_CTRL_COPSS_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_06_CTL_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN004.csv","","","CustomInput"
"440","Jx_FEUILLET_06_CTRL_COPSS_AUTOFACT","SUPprdJx_FEUILLET_06_CTRL_COPSS_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_COPSS_AUTOFACT#.txt\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/sources/DFN004.txt","","","CustomOutput"
"441","Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJS_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_09_APP_#PAR_FIC_COPSS_AUTOFACT#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN004/ROUTAG_FEUILLETN_EDIT_REQ.csv","","","CustomInput"
