Projet,job,file,truefile,stage,idIO,typeIO
SUPprd,Jx_TRACO_02_RAP_WEBDR_ELIZA_PIVOT_OK_ULYSS,#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds,DS_01_EXTR_ULYSS,V124S2P2,Source
SUPprd,Jx_TRACO_02_RAP_WEBDR_ELIZA_PIVOT_OK_ULYSS,#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds,DS_03_RAP_WEBDR_ELIZA_PIVOT_OK,V141S0P2,Source
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_07_EXTR_PENEF_OEUVCTX_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_EXTR_PENEF_OEUVCTX_KEYLIG.ds,DS_07_EXTR_PENEF_OEUVCTX_KEYLIG,V152S0P2,Source
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds,Copy_of_DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL,V156S0P1,Source
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG.ds,DS_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,V157S0P1,Cible
SUPprd,Jx_TRACO_09_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds,DS_01_EXTR_PENEF_INFOAD,V158S0P1,Source
SUPprd,Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG,#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds,DS_06_RAP_PENEL_RECUP_KEYLIG,V0S75P1,Cible
SUPprd,Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG,#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds,DS_05_EXTR_PENEL_KEYLIG,V142S0P2,Source
SUPprd,Jx_TRACO_06_RAP_PENEL_RECUP_KEYLIG,#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds,DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT,V143S0P2,Source
SUPprd,Jx_FEUILLET_05_CONST_LISTE_FIC,\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#_TRAV\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/ini/LISTE_FIC_SRCE_TRAV,SF_INIT_LISTE,V0S0P1,Source
SUPprd,Jx_FEUILLET_05_CONST_LISTE_FIC,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_FIC_SRCE#\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/ini/LISTE_FIC_SRCEPAR_LISTE_FIC_SRCE,SF_LISTE_FIC,V0S6P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds,DS_EXTRACT_BI_IDE12_FR,V129S0P2,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds,DS_EXTRACT_BI_IDE12_EN,V131S0P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_ENPAR_FIC_LISTE_COAD_IDE12_EN,SF_Liste_COAD_IDE12_EN,V136S3P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FRPAR_FIC_LISTE_COAD_IDE12_FR,SF_Liste_COAD_IDE12_FR,V136S6P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_10\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_10,SF_Liste_COAD_IDE12_FR_10,V154S0P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_05\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_05,SF_Liste_COAD_IDE12_FR_05,V154S11P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_04\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_04,SF_Liste_COAD_IDE12_FR_04,V154S13P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_03\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_03,SF_Liste_COAD_IDE12_FR_03,V154S15P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_02\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_02,SF_Liste_COAD_IDE12_FR_02,V154S16P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_01\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_01,SF_Liste_COAD_IDE12_FR_01,V154S21P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_08\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_08,SF_Liste_COAD_IDE12_FR_08,V154S4P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_07\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_07,SF_Liste_COAD_IDE12_FR_07,V154S6P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_06\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_06,SF_Liste_COAD_IDE12_FR_06,V154S8P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_11\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_11,SF_Liste_COAD_IDE12_FR_11,V160S11P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_12\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_12,SF_Liste_COAD_IDE12_FR_12,V160S14P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_15\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_15,SF_Liste_COAD_IDE12_FR_15,V160S2P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_14\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_14,SF_Liste_COAD_IDE12_FR_14,V160S3P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_13\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_13,SF_Liste_COAD_IDE12_FR_13,V160S6P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds,Copy_of_DS_EXTRACT_BI_IDE12_FR,V161S0P1,Source
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_22\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_22,Copy_of_SF_Liste_COAD_IDE12_FR_22,V163S0P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_24\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_24,Copy_of_SF_Liste_COAD_IDE12_FR_24,V163S11P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_25\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_25,Copy_of_SF_Liste_COAD_IDE12_FR_25,V163S12P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_16\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_16,Copy_of_SF_Liste_COAD_IDE12_FR_16,V163S17P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_17\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_17,Copy_of_SF_Liste_COAD_IDE12_FR_17,V163S20P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_18\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_18,Copy_of_SF_Liste_COAD_IDE12_FR_18,V163S23P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_19\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_19,Copy_of_SF_Liste_COAD_IDE12_FR_19,V163S26P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_20\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_20,Copy_of_SF_Liste_COAD_IDE12_FR_20,V163S29P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_21\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_21,Copy_of_SF_Liste_COAD_IDE12_FR_21,V163S3P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_23\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_23,Copy_of_SF_Liste_COAD_IDE12_FR_23,V163S8P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12_3,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#_26\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/sources/ini/SF_Liste_COAD_IDE12_FR_26,Copy_2_of_SF_Liste_COAD_IDE12_FR_25,V164S2P1,Cible
SUPprd,Jx_FEUILLET_03_EXTR_PENEF,#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds,/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_EXTRACT_PENEF.ds,DS_EXTRACT_PENEF,V103S2P1,Cible
SUPprd,Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds,DS_03_EXTR_PENEF_OEUVCTX,V103S0P3,Source
SUPprd,Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_04_EXTR_PENEF_OEUVCTX_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_04_EXTR_PENEF_OEUVCTX_KEYLIG.ds,DS_04_EXTR_PENEF_OEUVCTX_KEYLIG,V105S0P1,Cible
SUPprd,Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG,#PAR_PATH_DATASET#DS_02_EXTR_PENEF_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEF_KEYLIG.ds,DS_02_EXTR_PENEF_KEYLIG,V106S0P2,Source
SUPprd,Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228.csv,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_647,V0S101P1,Cible
SUPprd,Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,#PAR_PATH_DATASET#DS_06_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF.ds,DS_06_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF,V157S0P2,Source
SUPprd,Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228.csv,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,V165S0P1,Cible
SUPprd,Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#_Filtre.csv\(2)0,/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228_Filtre.csv,SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_Filtre,V166S0P1,Cible
SUPprd,Jx_TRACO_06_LOAD_INFOAD_KEYLIG,#PAR_PATH_DATASET#DS_05_EXTR_PENEF_INFOAD_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEF_INFOAD_KEYLIG.ds,DS_05_EXTR_PENEF_INFOAD_KEYLIG,V148S0P2,Source
SUPprd,Jx_TRACO_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL,#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds,DS_06_RAP_PENEL_RECUP_KEYLIG,V0S75P2,Source
SUPprd,Jx_TRACO_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL,#PAR_PATH_DATASET#DS_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL.ds,DS_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL,V0S80P1,Cible
SUPprd,Jx_TRACO_03_APP_WEBDER_ELIZA_PIVOT_OK_KO_PENEL,#PAR_PATH_DATASET#DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds,/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds,DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO,V146S0P2,Source
SUPprd,Jx_FEUILLET_02_CPTR_REJETS_NB,\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_NB*.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_NB*.csv,SF_FIC_OSCAR_REJETS_NB,V77S0P1,Source
SUPprd,Jx_FEUILLET_02_CPTR_REJETS_NB,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0,/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB/CPTE_RENDU_REJETS_NB.csv,CPTE_RENDU_REJETS,V94S0P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_EN,SF_Liste_COAD_IDE12_EN,V136S3P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_FR,SF_Liste_COAD_IDE12_FR,V136S6P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds,DS_EXTRACT_BI_IDE12CMPLX_EN,V103S2P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds,DS_EXTRACT_BI_IDE12CMPLX_FR,V130S0P2,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FRPAR_FIC_LISTE_COAD_IDE12CMPLX_FR,SF_Liste_COAD_IDE12CMPLX_FR,V137S1P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN,SF_Liste_COAD_IDE12CMPLX_EN,V137S4P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds,DS_EXTRACT_BI_IDE12CMPLX_EN,V103S2P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds,/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds,DS_EXTRACT_BI_IDE12CMPLX_FR,V130S0P2,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN,SF_Liste_COAD_IDE12CMPLX_EN,V137S4P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_01\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_01,SF_Liste_COAD_IDE12_FR_01,V156S0P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_05\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_05,SF_Liste_COAD_IDE12_FR_05,V156S10P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_06\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_06,SF_Liste_COAD_IDE12_FR_06,V156S13P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_07\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_07,SF_Liste_COAD_IDE12_FR_07,V156S15P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_08\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_08,SF_Liste_COAD_IDE12_FR_08,V156S17P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_09\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_09,SF_Liste_COAD_IDE12_FR_09,V156S19P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_10\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_10,SF_Liste_COAD_IDE12_FR_10,V156S21P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_02\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_02,SF_Liste_COAD_IDE12_FR_02,V156S5P1,Cible
SUPprd,Jx_REPART_01_EXTR_BI_IDE12CMPLX_2,\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_03\(2)0,/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_03,SF_Liste_COAD_IDE12_FR_03,V156S6P1,Cible
