,jobName,logFile,recordType,stageName,stageType
112,CLIPILoad2TripiHfPrepareFicCmdNpa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NPA,OracleConnector
113,CLIPILoad2TripiHfPrepareFicCmdNtd,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NTD,OracleConnector
114,CLIPILoad2TripiHfPrepareFicCmdNtu,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NTU,OracleConnector
115,CLIPILoad2TripiHfPrepareFicCmdNud,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_NUD,OracleConnector
116,CLIPILoad2TripiHfPrepareFicCmdRed,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_RED,OracleConnector
117,CLIPILoad2TripiHfPrepareFicCmdStd,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_STD,OracleConnector
118,CLIPILoad2TripiHfVerifStatutTransac,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_Header,OracleConnector
119,CLIPILoad2TripiMajStatutFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI,OracleConnector
120,CLIPILoad2TripiMajStatutFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_DUAL,OracleConnector
121,CLIPILoadAcqTripi1InvalidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,Oracle_Connector_80,OracleConnector
122,CLIPILoadAcqTripi1InvalidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_OUT_HEADER,OracleConnector
123,CLIPILoadAcqTripi1InvalidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_UPLOAD_EDI,OracleConnector
124,CLIPILoadAcqTripi2ValidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IN,OracleConnector
125,CLIPILoadAcqTripi2ValidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_OUT_HEADER,OracleConnector
126,CLIPILoadAcqTripi2ValidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_OUT_UPLOAD_EDI,OracleConnector
127,CLIPILoadAcqTripi2ValidationSuisa,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_OUT_NO_TRS_HEADER,OracleConnector
128,CLIPILoadAcqTripi3UpdNameNrUpl,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_IN,OracleConnector
129,CLIPILoadAcqTripi3UpdNameNrUpl,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_OUT,OracleConnector
130,CLIPILoadAcqTripiMajDateFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_TransacUpload,OracleConnector
131,CLIPILoadAcqTripiMajDateFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI,OracleConnector
132,CLIPILoadLogFfTripiChrgDup,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_HEADER_IPA,OracleConnector
133,CLIPILoadLogFfTripiChrgDup,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
134,CLIPILoadLogFfTripiChrgDup,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_STATUS_TRS,OracleConnector
135,CLIPILoadLogFfTripiChrgLog,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS,OracleConnector
136,CLIPILoadLogFfTripiChrgLog,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_STATUS_TRS,OracleConnector
137,CLIPILoadLogFfTripiChrgLog,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_DETAILS_DETAILS,OracleConnector
138,CLIPILoadLogFfTripiChrgLog,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_EDI_STATUS_DETAILS,OracleConnector
139,CLIPILoadLogTripiHfCreLkpHeader,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_EDI_HEADER,OracleConnector
140,CLIPILoadLogTripiHfLectureFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE_EDI,OracleConnector
141,CLIPILoadLogTripiHfLectureFileEdiEnAttente,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE_EDI,OracleConnector
142,CLIPILoadLogTripiMajDatRetFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI,OracleConnector
143,CLIPILoadLogTripiMajDatRetFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_DET_ACQ,OracleConnector
144,CLIPIRepIpbaseFTSAC1FfHfIpname,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,RSP_FF_IPICE_CoadPourFtsac,RowSplitter
145,CLIPIRepIpbaseFTSAC2OraFfIpname,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_JOIN_IPI,OracleConnector
146,CLIPIUploadTripiFfAgm,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_AGM,OracleConnector
147,CLIPIUploadTripiFfBaseData,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_BASE_DATA,OracleConnector
148,CLIPIUploadTripiFfCreHeader,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_EDI_HEADER,OracleConnector
149,CLIPIUploadTripiFfEnrgGroupFic,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_COUNT,OracleConnector
150,CLIPIUploadTripiFfEnrgGroupFic,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE,OracleConnector
151,CLIPIUploadTripiFfName,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NAME,OracleConnector
152,CLIPIUploadTripiFfNameUsage,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NAME_USAGE,OracleConnector
153,CLIPIUploadTripiFfNationality,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_NATIONALITY,OracleConnector
154,CLIPIUploadTripiFfRemarks,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_REMARKS,OracleConnector
155,CLIPIUploadTripiFfStatus,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_STATUS,OracleConnector
156,CLIPIUploadTripiFfTisAgm,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_IP_TIS_AGM,OracleConnector
157,CLIPIUploadTripiHfLectureFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE_HEADER,OracleConnector
158,CLIPIUploadTripiHfLectureFileEdi,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPIT_FILE,OracleConnector
159,CLIPIUploadTripiMajDateUpload,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_HEADER,OracleConnector
160,CLIPIUploadTripiMajDateUpload,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI_1,OracleConnector
161,CLIPIUploadTripiMajDateUpload,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_FILE_EDI_HEADER,OracleConnector
162,CLIPIUploadTripiMajDateUpload,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_TRIPI_UPLOAD_EDI,OracleConnector
163,CopyOfCLIPIExtrFulip3OraFfNom,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,ORA_JOIN_NOM,OracleConnector
164,STECHCreFicJournal,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,SORT_Journal,sort
165,TEST_HEADER,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,Oracle_Connector_0,OracleConnectorPX
166,TEST_HEADER,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,Sequential_File_1,PxSequentialFile
167,TEST_HEADER,UTIprdBatch__ULYSSExtrProgPourFelixlog.txt,CustomStage,Copy_2,PxCopy
